Unnamed: 0,Polymer,Polymer_SMILES,Solvent,Solvent_SMILES,Augmented_SMILES,Contact_angle,Thickness_um,Solvent_solubility_parameter_Mpa_sqrt,xw_wt_percent,Temp_C,Permeate_pressure_mbar,J_Total_flux_kg_m_2h_1,a_Separation_factor_wo
313,pdms,[Si](C)(C)(C)O(C),n-butanol,CCCCO,"['[Si](C)(C)(C)O(C).CCCCO', 'C[Si](C)(C)OC.C(C)CCO', 'CO[Si](C)(C)C.OCCCC', 'O([Si](C)(C)C)C.C(CCC)O', 'C[Si](C)(OC)C.C(CC)CO', 'O(C)[Si](C)(C)C.C(CO)CC']",108.08219,15.02445855,23.1,99.0,40,4.0,0.382658555,0.017288
314,pdms,[Si](C)(C)(C)O(C),n-butanol,CCCCO,"['[Si](C)(C)(C)O(C).CCCCO', 'C[Si](C)(C)OC.C(CCC)O', '[Si](C)(OC)(C)C.C(CCO)C', 'C[Si](OC)(C)C.OCCCC', 'C[Si](C)(OC)C.C(C)CCO', '[Si](C)(C)(OC)C.C(CC)CO']",108.08219,11.0661469,23.1,99.0,40,4.0,0.632996811,0.018719
317,pdms,[Si](C)(C)(C)O(C),n-butanol,CCCCO,"['[Si](C)(C)(C)O(C).CCCCO', 'C[Si](C)(OC)C.OCCCC', 'C[Si](OC)(C)C.C(CC)CO', 'CO[Si](C)(C)C.C(C)CCO', 'O(C)[Si](C)(C)C.C(O)CCC', 'C[Si](C)(C)OC.C(CCC)O']",108.08219,4.405094191,23.1,99.0,30,4.0,0.7073,0.025529
318,pdms,[Si](C)(C)(C)O(C),n-butanol,CCCCO,"['[Si](C)(C)(C)O(C).CCCCO', 'O([Si](C)(C)C)C.C(CCC)O', 'C[Si](OC)(C)C.C(CO)CC', 'C[Si](C)(C)OC.OCCCC', 'C[Si](C)(OC)C.C(O)CCC', '[Si](C)(C)(OC)C.C(C)CCO']",108.08219,4.405094191,23.1,99.0,40,4.0,0.720574516,0.02381
319,pdms,[Si](C)(C)(C)O(C),n-butanol,CCCCO,"['[Si](C)(C)(C)O(C).CCCCO', 'C[Si](C)(OC)C.C(O)CCC', 'O(C)[Si](C)(C)C.OCCCC', 'CO[Si](C)(C)C.C(CCO)C', 'O([Si](C)(C)C)C.C(CO)CC', 'C[Si](C)(C)OC.C(CCC)O']",108.08219,4.405094191,23.1,99.08,40,4.0,0.744444444,0.023971
320,pdms,[Si](C)(C)(C)O(C),n-butanol,CCCCO,"['[Si](C)(C)(C)O(C).CCCCO', 'C[Si](C)(C)OC.C(CC)CO', '[Si](C)(C)(C)OC.C(C)CCO', '[Si](C)(C)(OC)C.C(CO)CC', 'O([Si](C)(C)C)C.OCCCC', 'CO[Si](C)(C)C.C(CCC)O']",108.08219,4.405094191,23.1,99.0,40,4.0,0.769430052,0.023827
321,pdms,[Si](C)(C)(C)O(C),n-butanol,CCCCO,"['[Si](C)(C)(C)O(C).CCCCO', 'O([Si](C)(C)C)C.C(CCO)C', 'C[Si](C)(C)OC.C(CC)CO', 'CO[Si](C)(C)C.C(CO)CC', '[Si](C)(C)(C)OC.C(O)CCC', 'C[Si](OC)(C)C.C(C)CCO']",108.08219,4.405094191,23.1,98.49333333,40,4.0,0.877777778,0.023404
322,pdms,[Si](C)(C)(C)O(C),n-butanol,CCCCO,"['[Si](C)(C)(C)O(C).CCCCO', 'CO[Si](C)(C)C.C(C)CCO', 'C[Si](OC)(C)C.C(CC)CO', 'C[Si](C)(C)OC.OCCCC', 'C[Si](C)(OC)C.C(CCC)O', 'O(C)[Si](C)(C)C.C(CCO)C']",108.08219,4.405094191,23.1,97.88,40,4.0,0.977777778,0.022551
323,pdms,[Si](C)(C)(C)O(C),n-butanol,CCCCO,"['[Si](C)(C)(C)O(C).CCCCO', 'C[Si](OC)(C)C.OCCCC', '[Si](OC)(C)(C)C.C(C)CCO', 'C[Si](C)(C)OC.C(O)CCC', 'C[Si](C)(OC)C.C(CCO)C', '[Si](C)(C)(OC)C.C(CO)CC']",108.08219,4.405094191,23.1,97.28,40,4.0,1.138888889,0.02129
324,pdms,[Si](C)(C)(C)O(C),n-butanol,CCCCO,"['[Si](C)(C)(C)O(C).CCCCO', 'C[Si](C)(OC)C.OCCCC', 'CO[Si](C)(C)C.C(C)CCO', 'O(C)[Si](C)(C)C.C(CCC)O', 'C[Si](OC)(C)C.C(O)CCC', '[Si](C)(C)(C)OC.C(CCO)C']",108.08219,4.405094191,23.1,99.0,50,4.0,1.183937824,0.022494
325,pdms,[Si](C)(C)(C)O(C),n-butanol,CCCCO,"['[Si](C)(C)(C)O(C).CCCCO', 'C[Si](C)(C)OC.C(O)CCC', 'C[Si](C)(OC)C.OCCCC', 'CO[Si](C)(C)C.C(CCO)C', '[Si](C)(C)(C)OC.C(CO)CC', 'O([Si](C)(C)C)C.C(CCC)O']",108.08219,4.405094191,23.1,99.0,60,4.0,1.588082902,0.020887
326,pdms,[Si](C)(C)(C)O(C),n-butanol,CCCCO,"['[Si](C)(C)(C)O(C).CCCCO', 'C[Si](OC)(C)C.C(CCO)C', 'C[Si](C)(OC)C.C(CC)CO', '[Si](C)(OC)(C)C.OCCCC', '[Si](OC)(C)(C)C.C(O)CCC', 'CO[Si](C)(C)C.C(CCC)O']",108.08219,4.405094191,23.1,99.0,70,4.0,2.20984456,0.021588
328,pdms,[Si](C)(C)(C)O(C),n-butanol,CCCCO,"['[Si](C)(C)(C)O(C).CCCCO', 'C[Si](C)(OC)C.C(O)CCC', '[Si](C)(OC)(C)C.OCCCC', 'C[Si](C)(C)OC.C(CCC)O', 'CO[Si](C)(C)C.C(CO)CC', 'O(C)[Si](C)(C)C.C(CC)CO']",108.2,11.5,23.1,98.5,55,0.6,0.6926829,0.023782
329,pdms,[Si](C)(C)(C)O(C),ethanol,CCO,"['[Si](C)(C)(C)O(C).CCO', 'CO[Si](C)(C)C.C(O)C', 'C[Si](C)(OC)C.C(C)O', '[Si](C)(C)(OC)C.OCC']",109.0,10.0,26.5,95.0,40,3.0,0.468208092,0.138462
330,pdms,[Si](C)(C)(C)O(C),n-butanol,CCCCO,"['[Si](C)(C)(C)O(C).CCCCO', 'O(C)[Si](C)(C)C.OCCCC', 'C[Si](OC)(C)C.C(CC)CO', '[Si](OC)(C)(C)C.C(CCO)C', 'C[Si](C)(C)OC.C(CO)CC', 'CO[Si](C)(C)C.C(CCC)O']",109.0,10.0,23.1,95.0,40,3.0,0.589595376,0.05
331,pva,C(C)C(C)(O),methanol,CO,"['C(C)C(C)(O).CO', 'OC(CC)C.OC']",74.0,3.0,29.6,15.0,50,3.0,0.270805067,30.434783
334,pva,C(C)C(C)(O),methanol,CO,"['C(C)C(C)(O).CO', 'CC(O)CC.OC']",74.0,3.0,29.6,10.0,50,3.0,0.285797323,101.449275
335,pva,C(C)C(C)(O),methanol,CO,"['C(C)C(C)(O).CO', 'CC(CC)O.OC']",74.0,3.0,29.6,3.0,50,3.0,0.290745611,831.884058
336,pva,C(C)C(C)(O),methanol,CO,"['C(C)C(C)(O).CO', 'CCC(O)C.OC']",74.0,3.0,29.6,5.0,50,3.0,0.300587959,547.826087
339,pva,C(C)C(C)(O),methanol,CO,"['C(C)C(C)(O).CO', 'C(C(C)O)C.OC']",74.0,3.0,29.6,20.0,70,3.0,0.332481466,20.289855
340,pva,C(C)C(C)(O),methanol,CO,"['C(C)C(C)(O).CO', 'C(C(C)O)C.OC']",74.0,3.0,29.6,1.0,60,3.0,0.419519863,1247.826087
341,pva,C(C)C(C)(O),methanol,CO,"['C(C)C(C)(O).CO', 'C(C(C)O)C.OC']",74.0,3.0,29.6,10.0,60,3.0,0.432726751,111.594203
342,pva,C(C)C(C)(O),methanol,CO,"['C(C)C(C)(O).CO', 'C(C)C(O)C.OC']",74.0,3.0,29.6,3.0,60,3.0,0.43333507,882.608696
344,pva,C(C)C(C)(O),methanol,CO,"['C(C)C(C)(O).CO', 'C(C(C)O)C.OC']",74.0,3.0,29.6,15.0,70,3.0,0.487656633,30.434783
346,pva,C(C)C(C)(O),methanol,CO,"['C(C)C(C)(O).CO', 'CC(O)CC.OC']",74.0,3.0,29.6,1.0,70,3.0,0.580966706,1318.84058
347,pva,C(C)C(C)(O),methanol,CO,"['C(C)C(C)(O).CO', 'C(CC)(C)O.OC']",74.0,3.0,29.6,5.0,70,3.0,0.615752926,547.826087
348,pva,C(C)C(C)(O),methanol,CO,"['C(C)C(C)(O).CO', 'CCC(C)O.OC']",74.0,3.0,29.6,10.0,70,3.0,0.663587992,111.594203
349,pdms,[Si](C)(C)(C)O(C),ipa,CC(C)O,"['[Si](C)(C)(C)O(C).CC(C)O', 'O([Si](C)(C)C)C.C(C)(C)O', '[Si](C)(C)(C)OC.C(C)(O)C', 'CO[Si](C)(C)C.C(O)(C)C', 'C[Si](C)(C)OC.OC(C)C', 'C[Si](OC)(C)C.CC(O)C']",108.08219,25.0,23.5,99.0,30,1.0,0.212258065,0.055319
350,pdms,[Si](C)(C)(C)O(C),ipa,CC(C)O,"['[Si](C)(C)(C)O(C).CC(C)O', 'C[Si](C)(C)OC.C(C)(O)C', 'O(C)[Si](C)(C)C.CC(O)C', '[Si](C)(C)(C)OC.OC(C)C']",108.08219,25.0,23.5,96.0,30,1.0,0.30375,0.077143
351,pdms,[Si](C)(C)(C)O(C),ipa,CC(C)O,"['[Si](C)(C)(C)O(C).CC(C)O', '[Si](C)(C)(OC)C.C(C)(O)C', 'CO[Si](C)(C)C.C(O)(C)C', 'C[Si](C)(C)OC.OC(C)C', 'O([Si](C)(C)C)C.C(C)(C)O', 'O(C)[Si](C)(C)C.CC(O)C']",108.08219,25.0,23.5,96.0,30,1.0,0.307096774,0.076471
