Index,Polymer,Contact_angle,Thickness_um,Solvent,Solvent_solubility_parameter_Mpa_sqrt,xw_wt_percent,Temp_C,Permeate_pressure_mbar,J_Total_flux_kg_m_2h_1,a_Separation_factor_wo,Polymer_SMILES,Solvent_SMILES,Sum_of_frags,Polymer_SELFIES,Solvent_SELFIES,Polymer_BigSMILES,PS_SMILES,PS_SELFIES,PS_BigSMILES
152,alginate,37.37,50.0,ipa,23.5,30.0,30,13.3,0.087,85.0,O=C(O)C1OC(C[*])C(O)C(O)C1O(C[*]),CC(C)O,"[2, 0, 11, 2, 7, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0]",[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C],[C][C][Branch1_1][C][C][O],{[][<]*C[>][<]}{[>][<]O=C(O)C1CC(O)C(O)CO1[>][<]}{[>][<]O[>][<]}{[>][<]*C[>][]},O=C(O)C1OC(C[*])C(O)C(O)C1O(C[*]).CC(C)O,[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[C][C][Branch1_1][C][C][O],{[][<]*C[>][<]}{[>][<]O=C(O)C1CC(O)C(O)CO1[>][<]}{[>][<]O[>][<]}{[>][<]*C[>][]}.CC(C)O
153,alginate,37.37,50.0,ipa,23.5,40.0,30,13.3,0.127,38.0,O=C(O)C1OC(C[*])C(O)C(O)C1O(C[*]),CC(C)O,"[2, 0, 11, 2, 7, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0]",[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C],[C][C][Branch1_1][C][C][O],{[][<]*C[>][<]}{[>][<]O=C(O)C1CC(O)C(O)CO1[>][<]}{[>][<]O[>][<]}{[>][<]*C[>][]},O=C(O)C1OC(C[*])C(O)C(O)C1O(C[*]).CC(C)O,[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[C][C][Branch1_1][C][C][O],{[][<]*C[>][<]}{[>][<]O=C(O)C1CC(O)C(O)CO1[>][<]}{[>][<]O[>][<]}{[>][<]*C[>][]}.CC(C)O
154,alginate,37.37,50.0,ipa,23.5,50.0,30,13.3,0.133,25.0,O=C(O)C1OC(C[*])C(O)C(O)C1O(C[*]),CC(C)O,"[2, 0, 11, 2, 7, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0]",[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C],[C][C][Branch1_1][C][C][O],{[][<]*C[>][<]}{[>][<]O=C(O)C1CC(O)C(O)CO1[>][<]}{[>][<]O[>][<]}{[>][<]*C[>][]},O=C(O)C1OC(C[*])C(O)C(O)C1O(C[*]).CC(C)O,[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[C][C][Branch1_1][C][C][O],{[][<]*C[>][<]}{[>][<]O=C(O)C1CC(O)C(O)CO1[>][<]}{[>][<]O[>][<]}{[>][<]*C[>][]}.CC(C)O
155,alginate,37.37,62.5,ethanol,26.5,10.0,30,13.3,0.027,35.0,O=C(O)C1OC(C[*])C(O)C(O)C1O(C[*]),CCO,"[1, 1, 10, 2, 7, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0]",[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C],[C][C][O],{[][<]*C[>][<]}{[>][<]O=C(O)C1CC(O)C(O)CO1[>][<]}{[>][<]O[>][<]}{[>][<]*C[>][]},O=C(O)C1OC(C[*])C(O)C(O)C1O(C[*]).CCO,[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[C][C][O],{[][<]*C[>][<]}{[>][<]O=C(O)C1CC(O)C(O)CO1[>][<]}{[>][<]O[>][<]}{[>][<]*C[>][]}.CCO
156,alginate,37.37,62.5,ethanol,26.5,20.0,30,13.3,0.04,12.0,O=C(O)C1OC(C[*])C(O)C(O)C1O(C[*]),CCO,"[1, 1, 10, 2, 7, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0]",[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C],[C][C][O],{[][<]*C[>][<]}{[>][<]O=C(O)C1CC(O)C(O)CO1[>][<]}{[>][<]O[>][<]}{[>][<]*C[>][]},O=C(O)C1OC(C[*])C(O)C(O)C1O(C[*]).CCO,[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[C][C][O],{[][<]*C[>][<]}{[>][<]O=C(O)C1CC(O)C(O)CO1[>][<]}{[>][<]O[>][<]}{[>][<]*C[>][]}.CCO
157,alginate,37.37,62.5,ethanol,26.5,30.0,30,13.3,0.042,6.0,O=C(O)C1OC(C[*])C(O)C(O)C1O(C[*]),CCO,"[1, 1, 10, 2, 7, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0]",[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C],[C][C][O],{[][<]*C[>][<]}{[>][<]O=C(O)C1CC(O)C(O)CO1[>][<]}{[>][<]O[>][<]}{[>][<]*C[>][]},O=C(O)C1OC(C[*])C(O)C(O)C1O(C[*]).CCO,[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[C][C][O],{[][<]*C[>][<]}{[>][<]O=C(O)C1CC(O)C(O)CO1[>][<]}{[>][<]O[>][<]}{[>][<]*C[>][]}.CCO
158,alginate,37.37,62.5,ipa,23.5,10.0,30,13.3,0.067,653.0,O=C(O)C1OC(C[*])C(O)C(O)C1O(C[*]),CC(C)O,"[2, 0, 11, 2, 7, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0]",[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C],[C][C][Branch1_1][C][C][O],{[][<]*C[>][<]}{[>][<]O=C(O)C1CC(O)C(O)CO1[>][<]}{[>][<]O[>][<]}{[>][<]*C[>][]},O=C(O)C1OC(C[*])C(O)C(O)C1O(C[*]).CC(C)O,[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[C][C][Branch1_1][C][C][O],{[][<]*C[>][<]}{[>][<]O=C(O)C1CC(O)C(O)CO1[>][<]}{[>][<]O[>][<]}{[>][<]*C[>][]}.CC(C)O
159,alginate,37.37,62.5,ipa,23.5,20.0,30,13.3,0.122,223.0,O=C(O)C1OC(C[*])C(O)C(O)C1O(C[*]),CC(C)O,"[2, 0, 11, 2, 7, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0]",[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C],[C][C][Branch1_1][C][C][O],{[][<]*C[>][<]}{[>][<]O=C(O)C1CC(O)C(O)CO1[>][<]}{[>][<]O[>][<]}{[>][<]*C[>][]},O=C(O)C1OC(C[*])C(O)C(O)C1O(C[*]).CC(C)O,[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[C][C][Branch1_1][C][C][O],{[][<]*C[>][<]}{[>][<]O=C(O)C1CC(O)C(O)CO1[>][<]}{[>][<]O[>][<]}{[>][<]*C[>][]}.CC(C)O
160,alginate,37.37,62.5,ipa,23.5,30.0,30,13.3,0.143,127.0,O=C(O)C1OC(C[*])C(O)C(O)C1O(C[*]),CC(C)O,"[2, 0, 11, 2, 7, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0]",[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C],[C][C][Branch1_1][C][C][O],{[][<]*C[>][<]}{[>][<]O=C(O)C1CC(O)C(O)CO1[>][<]}{[>][<]O[>][<]}{[>][<]*C[>][]},O=C(O)C1OC(C[*])C(O)C(O)C1O(C[*]).CC(C)O,[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[C][C][Branch1_1][C][C][O],{[][<]*C[>][<]}{[>][<]O=C(O)C1CC(O)C(O)CO1[>][<]}{[>][<]O[>][<]}{[>][<]*C[>][]}.CC(C)O
162,alginate,37.37,50.0,ipa,23.5,20.0,30,13.3,0.1242,223.0,O=C(O)C1OC(C[*])C(O)C(O)C1O(C[*]),CC(C)O,"[2, 0, 11, 2, 7, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0]",[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C],[C][C][Branch1_1][C][C][O],{[][<]*C[>][<]}{[>][<]O=C(O)C1CC(O)C(O)CO1[>][<]}{[>][<]O[>][<]}{[>][<]*C[>][]},O=C(O)C1OC(C[*])C(O)C(O)C1O(C[*]).CC(C)O,[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[C][C][Branch1_1][C][C][O],{[][<]*C[>][<]}{[>][<]O=C(O)C1CC(O)C(O)CO1[>][<]}{[>][<]O[>][<]}{[>][<]*C[>][]}.CC(C)O
163,alginate,37.37,50.0,ipa,23.5,30.0,30,13.3,0.1701,127.0,O=C(O)C1OC(C[*])C(O)C(O)C1O(C[*]),CC(C)O,"[2, 0, 11, 2, 7, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0]",[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C],[C][C][Branch1_1][C][C][O],{[][<]*C[>][<]}{[>][<]O=C(O)C1CC(O)C(O)CO1[>][<]}{[>][<]O[>][<]}{[>][<]*C[>][]},O=C(O)C1OC(C[*])C(O)C(O)C1O(C[*]).CC(C)O,[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[C][C][Branch1_1][C][C][O],{[][<]*C[>][<]}{[>][<]O=C(O)C1CC(O)C(O)CO1[>][<]}{[>][<]O[>][<]}{[>][<]*C[>][]}.CC(C)O
164,alginate,37.37,50.0,ipa,23.5,40.0,30,13.3,0.2411,38.0,O=C(O)C1OC(C[*])C(O)C(O)C1O(C[*]),CC(C)O,"[2, 0, 11, 2, 7, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0]",[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C],[C][C][Branch1_1][C][C][O],{[][<]*C[>][<]}{[>][<]O=C(O)C1CC(O)C(O)CO1[>][<]}{[>][<]O[>][<]}{[>][<]*C[>][]},O=C(O)C1OC(C[*])C(O)C(O)C1O(C[*]).CC(C)O,[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[C][C][Branch1_1][C][C][O],{[][<]*C[>][<]}{[>][<]O=C(O)C1CC(O)C(O)CO1[>][<]}{[>][<]O[>][<]}{[>][<]*C[>][]}.CC(C)O
165,alginate,37.37,50.0,ipa,23.5,50.0,30,13.3,0.3536,25.0,O=C(O)C1OC(C[*])C(O)C(O)C1O(C[*]),CC(C)O,"[2, 0, 11, 2, 7, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0]",[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C],[C][C][Branch1_1][C][C][O],{[][<]*C[>][<]}{[>][<]O=C(O)C1CC(O)C(O)CO1[>][<]}{[>][<]O[>][<]}{[>][<]*C[>][]},O=C(O)C1OC(C[*])C(O)C(O)C1O(C[*]).CC(C)O,[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[C][C][Branch1_1][C][C][O],{[][<]*C[>][<]}{[>][<]O=C(O)C1CC(O)C(O)CO1[>][<]}{[>][<]O[>][<]}{[>][<]*C[>][]}.CC(C)O
166,alginate,37.37,50.0,ipa,23.5,10.0,30,13.3,0.062,653.0,O=C(O)C1OC(C[*])C(O)C(O)C1O(C[*]),CC(C)O,"[2, 0, 11, 2, 7, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0]",[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C],[C][C][Branch1_1][C][C][O],{[][<]*C[>][<]}{[>][<]O=C(O)C1CC(O)C(O)CO1[>][<]}{[>][<]O[>][<]}{[>][<]*C[>][]},O=C(O)C1OC(C[*])C(O)C(O)C1O(C[*]).CC(C)O,[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[C][C][Branch1_1][C][C][O],{[][<]*C[>][<]}{[>][<]O=C(O)C1CC(O)C(O)CO1[>][<]}{[>][<]O[>][<]}{[>][<]*C[>][]}.CC(C)O
167,alginate,37.37,50.0,ipa,23.5,20.0,30,13.3,0.085,223.0,O=C(O)C1OC(C[*])C(O)C(O)C1O(C[*]),CC(C)O,"[2, 0, 11, 2, 7, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0]",[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C],[C][C][Branch1_1][C][C][O],{[][<]*C[>][<]}{[>][<]O=C(O)C1CC(O)C(O)CO1[>][<]}{[>][<]O[>][<]}{[>][<]*C[>][]},O=C(O)C1OC(C[*])C(O)C(O)C1O(C[*]).CC(C)O,[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[C][C][Branch1_1][C][C][O],{[][<]*C[>][<]}{[>][<]O=C(O)C1CC(O)C(O)CO1[>][<]}{[>][<]O[>][<]}{[>][<]*C[>][]}.CC(C)O
168,alginate,37.37,50.0,ipa,23.5,10.0,40,13.3,0.107,355.0,O=C(O)C1OC(C[*])C(O)C(O)C1O(C[*]),CC(C)O,"[2, 0, 11, 2, 7, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0]",[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C],[C][C][Branch1_1][C][C][O],{[][<]*C[>][<]}{[>][<]O=C(O)C1CC(O)C(O)CO1[>][<]}{[>][<]O[>][<]}{[>][<]*C[>][]},O=C(O)C1OC(C[*])C(O)C(O)C1O(C[*]).CC(C)O,[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[C][C][Branch1_1][C][C][O],{[][<]*C[>][<]}{[>][<]O=C(O)C1CC(O)C(O)CO1[>][<]}{[>][<]O[>][<]}{[>][<]*C[>][]}.CC(C)O
169,alginate,37.37,50.0,ipa,23.5,30.0,30,13.3,0.109,127.0,O=C(O)C1OC(C[*])C(O)C(O)C1O(C[*]),CC(C)O,"[2, 0, 11, 2, 7, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0]",[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C],[C][C][Branch1_1][C][C][O],{[][<]*C[>][<]}{[>][<]O=C(O)C1CC(O)C(O)CO1[>][<]}{[>][<]O[>][<]}{[>][<]*C[>][]},O=C(O)C1OC(C[*])C(O)C(O)C1O(C[*]).CC(C)O,[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[C][C][Branch1_1][C][C][O],{[][<]*C[>][<]}{[>][<]O=C(O)C1CC(O)C(O)CO1[>][<]}{[>][<]O[>][<]}{[>][<]*C[>][]}.CC(C)O
170,alginate,37.37,50.0,ipa,23.5,10.0,50,13.3,0.121,285.0,O=C(O)C1OC(C[*])C(O)C(O)C1O(C[*]),CC(C)O,"[2, 0, 11, 2, 7, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0]",[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C],[C][C][Branch1_1][C][C][O],{[][<]*C[>][<]}{[>][<]O=C(O)C1CC(O)C(O)CO1[>][<]}{[>][<]O[>][<]}{[>][<]*C[>][]},O=C(O)C1OC(C[*])C(O)C(O)C1O(C[*]).CC(C)O,[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[C][C][Branch1_1][C][C][O],{[][<]*C[>][<]}{[>][<]O=C(O)C1CC(O)C(O)CO1[>][<]}{[>][<]O[>][<]}{[>][<]*C[>][]}.CC(C)O
172,alginate,37.37,50.0,ipa,23.5,20.0,40,13.3,0.131,118.0,O=C(O)C1OC(C[*])C(O)C(O)C1O(C[*]),CC(C)O,"[2, 0, 11, 2, 7, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0]",[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C],[C][C][Branch1_1][C][C][O],{[][<]*C[>][<]}{[>][<]O=C(O)C1CC(O)C(O)CO1[>][<]}{[>][<]O[>][<]}{[>][<]*C[>][]},O=C(O)C1OC(C[*])C(O)C(O)C1O(C[*]).CC(C)O,[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[O][=C][Branch1_1][C][O][C][O][C][Branch1_1][C][C][C][Branch1_1][C][O][C][Branch1_1][C][O][C][Ring1][Branch2_2][O][Branch1_1][C][C].[C][C][Branch1_1][C][C][O],{[][<]*C[>][<]}{[>][<]O=C(O)C1CC(O)C(O)CO1[>][<]}{[>][<]O[>][<]}{[>][<]*C[>][]}.CC(C)O
